"","subj","TrialIndex","TaskType","Music_resp","Lang_ACC","SentStruct","ReturnStay","PivotPlace","ReturnPlace","PivRetDist","whichfirst"
"1955","111","10","Dual",6,1,"ORC","stay","p3","r7","4","MusicFirst"
"1956","111","11","Dual",3,1,"ORC","return","p4","r7","3","LangFirst"
"1958","111","13","Dual",4,0,"ORC","return","p3","r8","5","LangFirst"
"1959","111","14","Dual",6,1,"ORC","stay","p4","r8","4","LangFirst"
"1960","111","15","Dual",2,0,"ORC","stay","p2","r8","6","MusicFirst"
"1961","111","16","Dual",2,0,"ORC","return","p3","r8","5","LangFirst"
"1962","111","17","Dual",4,1,"ORC","stay","p4","r8","4","LangFirst"
"1963","111","18","Dual",6,0,"SE","return","p2","r6","4","MusicFirst"
"1964","111","19","Dual",4,1,"SE","stay","p3","r6","3","MusicFirst"
"1965","111","20","Dual",4,1,"SE","return","p4","r6","2","MusicFirst"
"1966","111","21","Dual",5,1,"SE","return","p2","r6","4","LangFirst"
"1968","111","23","Dual",6,1,"SE","return","p4","r6","2","LangFirst"
"1969","111","24","Dual",6,1,"SE","stay","p2","r7","5","MusicFirst"
"1970","111","25","Dual",5,1,"SE","return","p3","r7","4","MusicFirst"
"1971","111","26","Dual",2,0,"SE","stay","p4","r7","3","MusicFirst"
"1972","111","27","Dual",7,0,"SE","stay","p2","r7","5","MusicFirst"
"1973","111","28","Dual",4,1,"SE","return","p3","r7","4","LangFirst"
"1974","111","29","Dual",1,0,"SE","stay","p4","r7","3","MusicFirst"
"1975","111","30","Dual",2,1,"SE","return","p2","r8","6","MusicFirst"
"1976","111","31","Dual",3,1,"SE","stay","p3","r8","5","LangFirst"
"1977","111","32","Dual",6,0,"SE","return","p4","r8","4","LangFirst"
"1978","111","33","Dual",3,1,"SE","return","p2","r8","6","LangFirst"
"1979","111","34","Dual",3,1,"SE","stay","p3","r8","5","MusicFirst"
"1980","111","35","Dual",4,1,"SE","return","p4","r8","4","MusicFirst"
"1981","111","36","Dual",1,1,"SRC1","return","p2","r6","4","MusicFirst"
"1982","111","37","Dual",5,1,"SRC1","stay","p3","r6","3","LangFirst"
"1983","111","38","Dual",5,0,"SRC1","return","p4","r6","2","LangFirst"
"1984","111","39","Dual",2,0,"SRC1","return","p2","r6","4","MusicFirst"
"1985","111","40","Dual",5,0,"SRC1","stay","p3","r6","3","LangFirst"
