"","subj","TaskType","Music_resp","whichfirst","ReturnStay","PivotPlace","ReturnPlace","PivRetDist"
"692","105","Dual",6,"LangFirst","return","p3","r7","4"
"693","105","Dual",5,"MusicFirst","stay","p4","r7","3"
"694","105","Dual",7,"MusicFirst","stay","p2","r7","5"
"695","105","Dual",6,"LangFirst","return","p3","r7","4"
"696","105","Dual",6,"LangFirst","stay","p4","r7","3"
"697","105","Dual",2,"LangFirst","return","p2","r8","6"
"698","105","Dual",4,"MusicFirst","stay","p3","r8","5"
"699","105","Dual",3,"MusicFirst","return","p4","r8","4"
"700","105","Dual",2,"LangFirst","return","p2","r8","6"
"701","105","Dual",2,"MusicFirst","stay","p3","r8","5"
"703","105","Dual",7,"LangFirst","stay","p2","r6","4"
"704","105","Dual",7,"LangFirst","return","p3","r6","3"
"705","105","Dual",5,"LangFirst","stay","p4","r6","2"
"706","105","Dual",1,"LangFirst","stay","p2","r6","4"
"707","105","Dual",6,"MusicFirst","return","p3","r6","3"
"708","105","Dual",7,"MusicFirst","stay","p4","r6","2"
"709","105","Dual",5,"LangFirst","return","p2","r7","5"
"710","105","Dual",7,"MusicFirst","stay","p3","r7","4"
"711","105","Dual",6,"MusicFirst","return","p4","r7","3"
"713","105","Dual",6,"MusicFirst","stay","p3","r7","4"
"714","105","Dual",7,"MusicFirst","return","p4","r7","3"
"715","105","Dual",6,"LangFirst","stay","p2","r8","6"
"716","105","Dual",6,"MusicFirst","return","p3","r8","5"
"717","105","Dual",7,"LangFirst","stay","p4","r8","4"
"718","105","Dual",3,"MusicFirst","stay","p2","r8","6"
"719","105","Dual",5,"MusicFirst","return","p3","r8","5"
"720","105","Dual",6,"LangFirst","stay","p4","r8","4"
"793","105","Music",3,"MusicFirst","return","p2","r6","4"
"794","105","Music",3,"MusicFirst","stay","p2","r6","4"
"795","105","Music",3,"MusicFirst","return","p2","r7","5"
"796","105","Music",7,"MusicFirst","stay","p2","r7","5"
"797","105","Music",2,"MusicFirst","return","p2","r8","6"
"798","105","Music",4,"MusicFirst","stay","p2","r8","6"
"799","105","Music",7,"MusicFirst","return","p3","r6","3"
"800","105","Music",5,"MusicFirst","stay","p3","r6","3"
"801","105","Music",3,"MusicFirst","return","p3","r7","4"
"802","105","Music",7,"MusicFirst","stay","p3","r7","4"
"803","105","Music",3,"MusicFirst","return","p3","r8","5"
"804","105","Music",5,"MusicFirst","stay","p3","r8","5"
"805","105","Music",2,"MusicFirst","return","p4","r6","2"
"806","105","Music",5,"MusicFirst","stay","p4","r6","2"
"807","105","Music",2,"MusicFirst","return","p4","r7","3"
"808","105","Music",3,"MusicFirst","stay","p4","r7","3"
"809","105","Music",1,"MusicFirst","return","p4","r8","4"
"810","105","Music",4,"MusicFirst","stay","p4","r8","4"
"811","105","Music",4,"MusicFirst","return","p2","r6","4"
"813","105","Music",1,"MusicFirst","return","p2","r7","5"
"814","105","Music",6,"MusicFirst","stay","p2","r7","5"
"815","105","Music",2,"MusicFirst","return","p2","r8","6"
"816","105","Music",6,"MusicFirst","stay","p2","r8","6"
"817","105","Music",6,"MusicFirst","return","p3","r6","3"
"818","105","Music",4,"MusicFirst","stay","p3","r6","3"
"819","105","Music",5,"MusicFirst","return","p3","r7","4"
"820","105","Music",7,"MusicFirst","stay","p3","r7","4"
"821","105","Music",1,"MusicFirst","return","p3","r8","5"
"822","105","Music",4,"MusicFirst","stay","p3","r8","5"
"823","105","Music",5,"MusicFirst","return","p4","r6","2"
"824","105","Music",5,"MusicFirst","stay","p4","r6","2"
"825","105","Music",5,"MusicFirst","return","p4","r7","3"
"826","105","Music",4,"MusicFirst","stay","p4","r7","3"
"827","105","Music",3,"MusicFirst","return","p4","r8","4"
"828","105","Music",7,"MusicFirst","stay","p4","r8","4"
"829","105","Music",2,"MusicFirst","return","p2","r6","4"
"830","105","Music",7,"MusicFirst","stay","p2","r6","4"
"831","105","Music",3,"MusicFirst","return","p2","r7","5"
"832","105","Music",5,"MusicFirst","stay","p2","r7","5"
"833","105","Music",3,"MusicFirst","return","p2","r8","6"
"834","105","Music",6,"MusicFirst","stay","p2","r8","6"
"835","105","Music",5,"MusicFirst","return","p3","r6","3"
"836","105","Music",7,"MusicFirst","stay","p3","r6","3"
"837","105","Music",3,"MusicFirst","return","p3","r7","4"
"838","105","Music",5,"MusicFirst","stay","p3","r7","4"
"839","105","Music",4,"MusicFirst","return","p3","r8","5"
"840","105","Music",4,"MusicFirst","stay","p3","r8","5"
"841","105","Music",4,"MusicFirst","return","p4","r6","2"
"842","105","Music",7,"MusicFirst","stay","p4","r6","2"
"843","105","Music",3,"MusicFirst","return","p4","r7","3"
"844","105","Music",4,"MusicFirst","stay","p4","r7","3"
"845","105","Music",4,"MusicFirst","return","p4","r8","4"
"846","105","Music",6,"MusicFirst","stay","p4","r8","4"
"847","105","Music",4,"MusicFirst","return","p2","r6","4"
"848","105","Music",7,"MusicFirst","stay","p2","r6","4"
"849","105","Music",4,"MusicFirst","return","p2","r7","5"
"850","105","Music",2,"MusicFirst","stay","p2","r7","5"
"851","105","Music",2,"MusicFirst","return","p2","r8","6"
"852","105","Music",7,"MusicFirst","stay","p2","r8","6"
"853","105","Music",7,"MusicFirst","return","p3","r6","3"
"854","105","Music",5,"MusicFirst","stay","p3","r6","3"
"855","105","Music",5,"MusicFirst","return","p3","r7","4"
"856","105","Music",5,"MusicFirst","stay","p3","r7","4"
"857","105","Music",3,"MusicFirst","return","p3","r8","5"
"858","105","Music",5,"MusicFirst","stay","p3","r8","5"
"859","105","Music",7,"MusicFirst","return","p4","r6","2"
"860","105","Music",3,"MusicFirst","stay","p4","r6","2"
"861","105","Music",3,"MusicFirst","return","p4","r7","3"
"862","105","Music",2,"MusicFirst","stay","p4","r7","3"
"863","105","Music",1,"MusicFirst","return","p4","r8","4"
"864","105","Music",6,"MusicFirst","stay","p4","r8","4"
"865","106","Dual",4,"LangFirst","stay","p2","r6","4"
"866","106","Dual",7,"MusicFirst","return","p3","r6","3"
"867","106","Dual",6,"MusicFirst","stay","p4","r6","2"
"868","106","Dual",4,"LangFirst","stay","p2","r6","4"
"869","106","Dual",6,"MusicFirst","return","p3","r6","3"
"870","106","Dual",6,"MusicFirst","stay","p4","r6","2"
"871","106","Dual",4,"LangFirst","return","p2","r7","5"
"872","106","Dual",5,"LangFirst","stay","p3","r7","4"
"873","106","Dual",4,"LangFirst","return","p4","r7","3"
"874","106","Dual",3,"LangFirst","return","p2","r7","5"
"875","106","Dual",6,"MusicFirst","stay","p3","r7","4"
"876","106","Dual",3,"LangFirst","return","p4","r7","3"
"877","106","Dual",6,"LangFirst","stay","p2","r8","6"
"878","106","Dual",3,"LangFirst","return","p3","r8","5"
"879","106","Dual",5,"LangFirst","stay","p4","r8","4"
"880","106","Dual",5,"MusicFirst","stay","p2","r8","6"
"881","106","Dual",5,"LangFirst","return","p3","r8","5"
"882","106","Dual",6,"LangFirst","stay","p4","r8","4"
"883","106","Dual",6,"MusicFirst","return","p2","r6","4"
"884","106","Dual",6,"MusicFirst","stay","p3","r6","3"
"885","106","Dual",7,"MusicFirst","return","p4","r6","2"
"886","106","Dual",6,"LangFirst","return","p2","r6","4"
"887","106","Dual",5,"MusicFirst","stay","p3","r6","3"
"888","106","Dual",7,"LangFirst","return","p4","r6","2"
"889","106","Dual",6,"MusicFirst","stay","p2","r7","5"
"890","106","Dual",6,"MusicFirst","return","p3","r7","4"
"891","106","Dual",6,"MusicFirst","stay","p4","r7","3"
"892","106","Dual",5,"MusicFirst","stay","p2","r7","5"
"893","106","Dual",4,"LangFirst","return","p3","r7","4"
"894","106","Dual",2,"MusicFirst","stay","p4","r7","3"
"895","106","Dual",2,"MusicFirst","return","p2","r8","6"
"896","106","Dual",3,"LangFirst","stay","p3","r8","5"
"898","106","Dual",1,"LangFirst","return","p2","r8","6"
"899","106","Dual",4,"MusicFirst","stay","p3","r8","5"
"900","106","Dual",1,"MusicFirst","return","p4","r8","4"
"901","106","Dual",3,"MusicFirst","return","p2","r6","4"
"902","106","Dual",6,"LangFirst","stay","p3","r6","3"
"903","106","Dual",3,"LangFirst","return","p4","r6","2"
"904","106","Dual",6,"MusicFirst","return","p2","r6","4"
"905","106","Dual",6,"LangFirst","stay","p3","r6","3"
"906","106","Dual",4,"MusicFirst","return","p4","r6","2"
"907","106","Dual",5,"MusicFirst","stay","p2","r7","5"
"908","106","Dual",4,"LangFirst","return","p3","r7","4"
"909","106","Dual",4,"MusicFirst","stay","p4","r7","3"
"910","106","Dual",5,"MusicFirst","stay","p2","r7","5"
"911","106","Dual",5,"LangFirst","return","p3","r7","4"
"912","106","Dual",5,"LangFirst","stay","p4","r7","3"
"913","106","Dual",2,"LangFirst","return","p2","r8","6"
"914","106","Dual",6,"MusicFirst","stay","p3","r8","5"
"915","106","Dual",3,"MusicFirst","return","p4","r8","4"
"916","106","Dual",2,"LangFirst","return","p2","r8","6"
"917","106","Dual",6,"MusicFirst","stay","p3","r8","5"
"918","106","Dual",2,"LangFirst","return","p4","r8","4"
"919","106","Dual",5,"LangFirst","stay","p2","r6","4"
"920","106","Dual",6,"LangFirst","return","p3","r6","3"
"921","106","Dual",6,"LangFirst","stay","p4","r6","2"
"922","106","Dual",4,"LangFirst","stay","p2","r6","4"
"923","106","Dual",7,"MusicFirst","return","p3","r6","3"
"924","106","Dual",5,"MusicFirst","stay","p4","r6","2"
"925","106","Dual",3,"LangFirst","return","p2","r7","5"
"926","106","Dual",6,"MusicFirst","stay","p3","r7","4"
"927","106","Dual",5,"MusicFirst","return","p4","r7","3"
"928","106","Dual",4,"LangFirst","return","p2","r7","5"
"929","106","Dual",6,"MusicFirst","stay","p3","r7","4"
"930","106","Dual",3,"MusicFirst","return","p4","r7","3"
"931","106","Dual",5,"LangFirst","stay","p2","r8","6"
"932","106","Dual",4,"MusicFirst","return","p3","r8","5"
"933","106","Dual",5,"LangFirst","stay","p4","r8","4"
"934","106","Dual",5,"MusicFirst","stay","p2","r8","6"
"935","106","Dual",4,"MusicFirst","return","p3","r8","5"
"936","106","Dual",6,"LangFirst","stay","p4","r8","4"
"1009","106","Music",5,"MusicFirst","return","p2","r6","4"
"1010","106","Music",5,"MusicFirst","stay","p2","r6","4"
"1011","106","Music",3,"MusicFirst","return","p2","r7","5"
"1012","106","Music",6,"MusicFirst","stay","p2","r7","5"
"1013","106","Music",1,"MusicFirst","return","p2","r8","6"
"1014","106","Music",6,"MusicFirst","stay","p2","r8","6"
"1015","106","Music",7,"MusicFirst","return","p3","r6","3"
"1016","106","Music",6,"MusicFirst","stay","p3","r6","3"
"1017","106","Music",4,"MusicFirst","return","p3","r7","4"
"1018","106","Music",6,"MusicFirst","stay","p3","r7","4"
"1019","106","Music",4,"MusicFirst","return","p3","r8","5"
"1020","106","Music",5,"MusicFirst","stay","p3","r8","5"
"1021","106","Music",4,"MusicFirst","return","p4","r6","2"
"1022","106","Music",6,"MusicFirst","stay","p4","r6","2"
"1023","106","Music",3,"MusicFirst","return","p4","r7","3"
"1024","106","Music",2,"MusicFirst","stay","p4","r7","3"
"1025","106","Music",2,"MusicFirst","return","p4","r8","4"
"1026","106","Music",6,"MusicFirst","stay","p4","r8","4"
"1027","106","Music",6,"MusicFirst","return","p2","r6","4"
"1028","106","Music",6,"MusicFirst","stay","p2","r6","4"
"1029","106","Music",4,"MusicFirst","return","p2","r7","5"
"1030","106","Music",7,"MusicFirst","stay","p2","r7","5"
"1031","106","Music",2,"MusicFirst","return","p2","r8","6"
"1032","106","Music",5,"MusicFirst","stay","p2","r8","6"
"1033","106","Music",7,"MusicFirst","return","p3","r6","3"
"1034","106","Music",7,"MusicFirst","stay","p3","r6","3"
"1035","106","Music",5,"MusicFirst","return","p3","r7","4"
"1036","106","Music",6,"MusicFirst","stay","p3","r7","4"
"1037","106","Music",1,"MusicFirst","return","p3","r8","5"
"1038","106","Music",2,"MusicFirst","stay","p3","r8","5"
"1039","106","Music",5,"MusicFirst","return","p4","r6","2"
"1040","106","Music",6,"MusicFirst","stay","p4","r6","2"
"1041","106","Music",1,"MusicFirst","return","p4","r7","3"
"1042","106","Music",2,"MusicFirst","stay","p4","r7","3"
"1043","106","Music",1,"MusicFirst","return","p4","r8","4"
"1044","106","Music",6,"MusicFirst","stay","p4","r8","4"
"1045","106","Music",5,"MusicFirst","return","p2","r6","4"
"1046","106","Music",6,"MusicFirst","stay","p2","r6","4"
"1047","106","Music",2,"MusicFirst","return","p2","r7","5"
"1048","106","Music",6,"MusicFirst","stay","p2","r7","5"
"1049","106","Music",3,"MusicFirst","return","p2","r8","6"
"1050","106","Music",5,"MusicFirst","stay","p2","r8","6"
"1051","106","Music",7,"MusicFirst","return","p3","r6","3"
"1052","106","Music",4,"MusicFirst","stay","p3","r6","3"
"1053","106","Music",4,"MusicFirst","return","p3","r7","4"
"1054","106","Music",5,"MusicFirst","stay","p3","r7","4"
"1055","106","Music",2,"MusicFirst","return","p3","r8","5"
"1056","106","Music",2,"MusicFirst","stay","p3","r8","5"
"1057","106","Music",6,"MusicFirst","return","p4","r6","2"
"1058","106","Music",6,"MusicFirst","stay","p4","r6","2"
"1059","106","Music",5,"MusicFirst","return","p4","r7","3"
"1060","106","Music",1,"MusicFirst","stay","p4","r7","3"
"1061","106","Music",2,"MusicFirst","return","p4","r8","4"
"1062","106","Music",7,"MusicFirst","stay","p4","r8","4"
"1063","106","Music",2,"MusicFirst","return","p2","r6","4"
"1064","106","Music",6,"MusicFirst","stay","p2","r6","4"
"1065","106","Music",2,"MusicFirst","return","p2","r7","5"
"1066","106","Music",4,"MusicFirst","stay","p2","r7","5"
"1067","106","Music",2,"MusicFirst","return","p2","r8","6"
"1068","106","Music",3,"MusicFirst","stay","p2","r8","6"
"1069","106","Music",7,"MusicFirst","return","p3","r6","3"
"1070","106","Music",6,"MusicFirst","stay","p3","r6","3"
"1071","106","Music",4,"MusicFirst","return","p3","r7","4"
"1072","106","Music",6,"MusicFirst","stay","p3","r7","4"
"1073","106","Music",2,"MusicFirst","return","p3","r8","5"
"1074","106","Music",1,"MusicFirst","stay","p3","r8","5"
"1075","106","Music",1,"MusicFirst","return","p4","r6","2"
"1076","106","Music",5,"MusicFirst","stay","p4","r6","2"
"1077","106","Music",2,"MusicFirst","return","p4","r7","3"
"1078","106","Music",1,"MusicFirst","stay","p4","r7","3"
"1079","106","Music",3,"MusicFirst","return","p4","r8","4"
"1080","106","Music",6,"MusicFirst","stay","p4","r8","4"
"1081","107","Dual",3,"LangFirst","stay","p2","r6","4"
"1082","107","Dual",5,"MusicFirst","return","p3","r6","3"
"1083","107","Dual",3,"MusicFirst","stay","p4","r6","2"
"1084","107","Dual",3,"LangFirst","stay","p2","r6","4"
"1085","107","Dual",6,"MusicFirst","return","p3","r6","3"
"1086","107","Dual",4,"MusicFirst","stay","p4","r6","2"
"1087","107","Dual",3,"LangFirst","return","p2","r7","5"
"1088","107","Dual",4,"LangFirst","stay","p3","r7","4"
"1089","107","Dual",3,"LangFirst","return","p4","r7","3"
"1090","107","Dual",2,"LangFirst","return","p2","r7","5"
"1091","107","Dual",6,"MusicFirst","stay","p3","r7","4"
"1092","107","Dual",3,"LangFirst","return","p4","r7","3"
"1093","107","Dual",3,"LangFirst","stay","p2","r8","6"
"1094","107","Dual",2,"LangFirst","return","p3","r8","5"
"1095","107","Dual",5,"LangFirst","stay","p4","r8","4"
"1096","107","Dual",4,"MusicFirst","stay","p2","r8","6"
"1097","107","Dual",5,"LangFirst","return","p3","r8","5"
"1098","107","Dual",6,"LangFirst","stay","p4","r8","4"
"1099","107","Dual",6,"MusicFirst","return","p2","r6","4"
"1100","107","Dual",5,"MusicFirst","stay","p3","r6","3"
"1101","107","Dual",6,"MusicFirst","return","p4","r6","2"
"1102","107","Dual",4,"LangFirst","return","p2","r6","4"
"1103","107","Dual",7,"MusicFirst","stay","p3","r6","3"
"1104","107","Dual",5,"LangFirst","return","p4","r6","2"
"1105","107","Dual",7,"MusicFirst","stay","p2","r7","5"
"1106","107","Dual",6,"MusicFirst","return","p3","r7","4"
"1107","107","Dual",4,"MusicFirst","stay","p4","r7","3"
"1108","107","Dual",4,"MusicFirst","stay","p2","r7","5"
"1109","107","Dual",7,"LangFirst","return","p3","r7","4"
"1110","107","Dual",1,"MusicFirst","stay","p4","r7","3"
"1111","107","Dual",2,"MusicFirst","return","p2","r8","6"
"1112","107","Dual",5,"LangFirst","stay","p3","r8","5"
"1114","107","Dual",1,"LangFirst","return","p2","r8","6"
"1115","107","Dual",3,"MusicFirst","stay","p3","r8","5"
"1116","107","Dual",1,"MusicFirst","return","p4","r8","4"
"1117","107","Dual",6,"MusicFirst","return","p2","r6","4"
"1118","107","Dual",7,"LangFirst","stay","p3","r6","3"
"1120","107","Dual",7,"MusicFirst","return","p2","r6","4"
"1121","107","Dual",3,"LangFirst","stay","p3","r6","3"
"1122","107","Dual",5,"MusicFirst","return","p4","r6","2"
"1123","107","Dual",4,"MusicFirst","stay","p2","r7","5"
"1124","107","Dual",5,"LangFirst","return","p3","r7","4"
"1125","107","Dual",3,"MusicFirst","stay","p4","r7","3"
"1126","107","Dual",6,"MusicFirst","stay","p2","r7","5"
"1127","107","Dual",6,"LangFirst","return","p3","r7","4"
"1128","107","Dual",3,"LangFirst","stay","p4","r7","3"
"1129","107","Dual",1,"LangFirst","return","p2","r8","6"
"1130","107","Dual",4,"MusicFirst","stay","p3","r8","5"
"1131","107","Dual",2,"MusicFirst","return","p4","r8","4"
"1132","107","Dual",1,"LangFirst","return","p2","r8","6"
"1133","107","Dual",5,"MusicFirst","stay","p3","r8","5"
"1134","107","Dual",2,"LangFirst","return","p4","r8","4"
"1135","107","Dual",5,"LangFirst","stay","p2","r6","4"
"1136","107","Dual",7,"LangFirst","return","p3","r6","3"
"1137","107","Dual",2,"LangFirst","stay","p4","r6","2"
"1138","107","Dual",4,"LangFirst","stay","p2","r6","4"
"1139","107","Dual",6,"MusicFirst","return","p3","r6","3"
"1140","107","Dual",6,"MusicFirst","stay","p4","r6","2"
"1141","107","Dual",2,"LangFirst","return","p2","r7","5"
"1142","107","Dual",7,"MusicFirst","stay","p3","r7","4"
"1143","107","Dual",2,"MusicFirst","return","p4","r7","3"
"1144","107","Dual",3,"LangFirst","return","p2","r7","5"
"1145","107","Dual",6,"MusicFirst","stay","p3","r7","4"
"1146","107","Dual",2,"MusicFirst","return","p4","r7","3"
"1147","107","Dual",5,"LangFirst","stay","p2","r8","6"
"1148","107","Dual",3,"MusicFirst","return","p3","r8","5"
"1149","107","Dual",5,"LangFirst","stay","p4","r8","4"
"1150","107","Dual",4,"MusicFirst","stay","p2","r8","6"
"1151","107","Dual",3,"MusicFirst","return","p3","r8","5"
"1152","107","Dual",3,"LangFirst","stay","p4","r8","4"
"1225","107","Music",6,"MusicFirst","return","p2","r6","4"
"1226","107","Music",5,"MusicFirst","stay","p2","r6","4"
"1227","107","Music",1,"MusicFirst","return","p2","r7","5"
"1228","107","Music",4,"MusicFirst","stay","p2","r7","5"
"1229","107","Music",3,"MusicFirst","return","p2","r8","6"
