,subj,TaskType,SentStruct,Lang_ACC,whichfirst,SStype,QLang1_firstsubj,QLang2_firstsubj,QLang
652,105,Dual,ORC,1,LangFirst,high,no,yes,QLang2
653,105,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
654,105,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
655,105,Dual,ORC,1,LangFirst,high,yes,no,QLang2
657,105,Dual,ORC,1,LangFirst,high,yes,no,QLang2
658,105,Dual,ORC,1,LangFirst,high,no,yes,QLang1
659,105,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
660,105,Dual,ORC,1,LangFirst,high,yes,no,QLang2
661,105,Dual,ORC,1,LangFirst,high,yes,no,QLang2
663,105,Dual,ORC,0,LangFirst,high,yes,no,QLang1
664,105,Dual,ORC,1,MusicFirst,high,no,yes,QLang1
665,105,Dual,ORC,1,LangFirst,high,no,yes,QLang1
666,105,Dual,ORC,1,LangFirst,high,yes,no,QLang1
667,105,Dual,SE,1,MusicFirst,low,yes,no,QLang2
668,105,Dual,SE,1,MusicFirst,low,yes,no,QLang2
669,105,Dual,SE,0,MusicFirst,low,no,yes,QLang1
670,105,Dual,SE,1,LangFirst,low,yes,no,QLang1
671,105,Dual,SE,1,MusicFirst,low,no,no,QLang1
672,105,Dual,SE,1,LangFirst,low,yes,no,QLang1
673,105,Dual,SE,1,MusicFirst,low,yes,no,QLang1
674,105,Dual,SE,1,MusicFirst,low,yes,no,QLang2
675,105,Dual,SE,1,MusicFirst,low,yes,no,QLang2
676,105,Dual,SE,0,MusicFirst,low,no,yes,QLang1
677,105,Dual,SE,1,LangFirst,low,no,yes,QLang1
678,105,Dual,SE,1,MusicFirst,low,no,yes,QLang2
679,105,Dual,SE,1,MusicFirst,low,no,yes,QLang1
681,105,Dual,SE,1,LangFirst,low,no,yes,QLang1
682,105,Dual,SE,1,LangFirst,low,no,yes,QLang2
683,105,Dual,SE,0,MusicFirst,low,no,yes,QLang2
684,105,Dual,SE,1,MusicFirst,low,yes,no,QLang1
685,105,Dual,SRC1,1,MusicFirst,low,no,yes,QLang1
686,105,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
687,105,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
688,105,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
689,105,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
690,105,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
691,105,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
692,105,Dual,SRC1,1,LangFirst,low,no,yes,QLang2
693,105,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
694,105,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
695,105,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
696,105,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
697,105,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
698,105,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
699,105,Dual,SRC1,0,MusicFirst,low,yes,no,QLang1
700,105,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
701,105,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
703,105,Dual,SRC2,0,LangFirst,high,yes,no,QLang2
704,105,Dual,SRC2,0,LangFirst,high,no,yes,QLang1
705,105,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
706,105,Dual,SRC2,0,LangFirst,high,yes,no,QLang2
707,105,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
708,105,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
709,105,Dual,SRC2,0,LangFirst,high,yes,no,QLang2
710,105,Dual,SRC2,0,MusicFirst,high,yes,no,QLang2
711,105,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
713,105,Dual,SRC2,1,MusicFirst,high,no,yes,QLang2
714,105,Dual,SRC2,1,MusicFirst,high,no,yes,QLang1
715,105,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
716,105,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
717,105,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
718,105,Dual,SRC2,1,MusicFirst,high,no,yes,QLang2
719,105,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
720,105,Dual,SRC2,1,LangFirst,high,yes,no,QLang1
721,105,Lang,ORC,1,LangFirst,high,no,yes,QLang2
722,105,Lang,ORC,0,LangFirst,high,no,yes,QLang2
723,105,Lang,ORC,1,LangFirst,high,yes,no,QLang1
724,105,Lang,ORC,1,LangFirst,high,no,no,QLang2
725,105,Lang,ORC,1,LangFirst,high,yes,no,QLang2
726,105,Lang,ORC,0,LangFirst,high,no,yes,QLang1
727,105,Lang,ORC,1,LangFirst,high,no,yes,QLang2
728,105,Lang,ORC,0,LangFirst,high,no,yes,QLang2
729,105,Lang,ORC,0,LangFirst,high,yes,no,QLang2
730,105,Lang,ORC,0,LangFirst,high,no,yes,QLang1
731,105,Lang,ORC,1,LangFirst,high,no,yes,QLang1
732,105,Lang,ORC,0,LangFirst,high,yes,no,QLang2
733,105,Lang,ORC,0,LangFirst,high,yes,no,QLang2
735,105,Lang,ORC,1,LangFirst,high,no,yes,QLang1
736,105,Lang,ORC,0,LangFirst,high,yes,no,QLang1
737,105,Lang,ORC,0,LangFirst,high,yes,no,QLang1
738,105,Lang,ORC,1,LangFirst,high,no,yes,QLang1
739,105,Lang,SE,1,LangFirst,low,yes,no,QLang2
740,105,Lang,SE,1,LangFirst,low,yes,no,QLang2
741,105,Lang,SE,1,LangFirst,low,yes,no,QLang1
742,105,Lang,SE,1,LangFirst,low,yes,no,QLang1
743,105,Lang,SE,0,LangFirst,low,no,yes,QLang1
745,105,Lang,SE,1,LangFirst,low,no,yes,QLang1
746,105,Lang,SE,0,LangFirst,low,no,yes,QLang2
747,105,Lang,SE,1,LangFirst,low,yes,no,QLang2
748,105,Lang,SE,1,LangFirst,low,no,yes,QLang1
749,105,Lang,SE,1,LangFirst,low,yes,no,QLang1
750,105,Lang,SE,1,LangFirst,low,no,yes,QLang2
751,105,Lang,SE,1,LangFirst,low,yes,no,QLang1
752,105,Lang,SE,1,LangFirst,low,yes,no,QLang1
753,105,Lang,SE,0,LangFirst,low,no,yes,QLang1
754,105,Lang,SE,1,LangFirst,low,yes,no,QLang2
755,105,Lang,SE,1,LangFirst,low,no,yes,QLang2
757,105,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
758,105,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
759,105,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
760,105,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
761,105,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
762,105,Lang,SRC1,0,LangFirst,low,yes,no,QLang2
763,105,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
764,105,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
765,105,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
766,105,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
767,105,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
768,105,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
769,105,Lang,SRC1,0,LangFirst,low,no,yes,QLang1
770,105,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
771,105,Lang,SRC1,0,LangFirst,low,no,yes,QLang1
772,105,Lang,SRC1,0,LangFirst,low,no,yes,QLang2
773,105,Lang,SRC1,0,LangFirst,low,no,yes,QLang2
774,105,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
775,105,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
776,105,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
777,105,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
778,105,Lang,SRC2,0,LangFirst,high,no,yes,QLang2
779,105,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
780,105,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
781,105,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
782,105,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
783,105,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
784,105,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
785,105,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
786,105,Lang,SRC2,0,LangFirst,high,no,yes,QLang1
787,105,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
788,105,Lang,SRC2,0,LangFirst,high,no,yes,QLang1
790,105,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
791,105,Lang,SRC2,0,LangFirst,high,no,yes,QLang1
792,105,Lang,SRC2,0,LangFirst,high,no,yes,QLang1
865,106,Dual,ORC,1,LangFirst,high,yes,no,QLang2
866,106,Dual,ORC,0,MusicFirst,high,no,yes,QLang2
867,106,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
868,106,Dual,ORC,0,LangFirst,high,no,yes,QLang2
869,106,Dual,ORC,0,MusicFirst,high,no,yes,QLang2
870,106,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
871,106,Dual,ORC,0,LangFirst,high,yes,no,QLang2
872,106,Dual,ORC,1,LangFirst,high,no,yes,QLang2
873,106,Dual,ORC,1,LangFirst,high,yes,no,QLang2
874,106,Dual,ORC,0,LangFirst,high,no,yes,QLang1
875,106,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
876,106,Dual,ORC,0,LangFirst,high,yes,no,QLang2
877,106,Dual,ORC,1,LangFirst,high,yes,no,QLang2
878,106,Dual,ORC,1,LangFirst,high,no,yes,QLang2
879,106,Dual,ORC,1,LangFirst,high,yes,no,QLang1
880,106,Dual,ORC,1,MusicFirst,high,no,yes,QLang1
881,106,Dual,ORC,1,LangFirst,high,no,yes,QLang1
882,106,Dual,ORC,0,LangFirst,high,yes,no,QLang1
883,106,Dual,SE,0,MusicFirst,low,yes,no,QLang2
884,106,Dual,SE,1,MusicFirst,low,yes,no,QLang2
885,106,Dual,SE,1,MusicFirst,low,no,yes,QLang1
886,106,Dual,SE,1,LangFirst,low,yes,no,QLang1
887,106,Dual,SE,1,MusicFirst,low,no,no,QLang1
888,106,Dual,SE,1,LangFirst,low,yes,no,QLang1
889,106,Dual,SE,1,MusicFirst,low,yes,no,QLang1
890,106,Dual,SE,1,MusicFirst,low,yes,no,QLang2
891,106,Dual,SE,1,MusicFirst,low,yes,no,QLang2
892,106,Dual,SE,1,MusicFirst,low,no,yes,QLang1
893,106,Dual,SE,1,LangFirst,low,no,yes,QLang1
894,106,Dual,SE,0,MusicFirst,low,no,yes,QLang2
895,106,Dual,SE,1,MusicFirst,low,no,yes,QLang1
896,106,Dual,SE,1,LangFirst,low,yes,no,QLang1
898,106,Dual,SE,0,LangFirst,low,no,yes,QLang2
899,106,Dual,SE,0,MusicFirst,low,no,yes,QLang2
900,106,Dual,SE,1,MusicFirst,low,yes,no,QLang1
901,106,Dual,SRC1,1,MusicFirst,low,no,yes,QLang1
902,106,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
903,106,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
904,106,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
905,106,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
906,106,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
907,106,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
908,106,Dual,SRC1,1,LangFirst,low,no,yes,QLang2
909,106,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
910,106,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
911,106,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
912,106,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
913,106,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
914,106,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
915,106,Dual,SRC1,0,MusicFirst,low,yes,no,QLang1
916,106,Dual,SRC1,0,LangFirst,low,yes,no,QLang2
917,106,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
918,106,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
919,106,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
920,106,Dual,SRC2,0,LangFirst,high,no,yes,QLang1
921,106,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
922,106,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
923,106,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
924,106,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
925,106,Dual,SRC2,0,LangFirst,high,yes,no,QLang2
926,106,Dual,SRC2,0,MusicFirst,high,yes,no,QLang2
927,106,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
928,106,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
929,106,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
930,106,Dual,SRC2,1,MusicFirst,high,no,yes,QLang1
931,106,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
932,106,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
933,106,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
934,106,Dual,SRC2,1,MusicFirst,high,no,yes,QLang2
935,106,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
936,106,Dual,SRC2,1,LangFirst,high,yes,no,QLang1
937,106,Lang,ORC,0,LangFirst,high,no,yes,QLang2
938,106,Lang,ORC,0,LangFirst,high,no,yes,QLang2
939,106,Lang,ORC,0,LangFirst,high,yes,no,QLang1
940,106,Lang,ORC,0,LangFirst,high,no,no,QLang2
941,106,Lang,ORC,1,LangFirst,high,yes,no,QLang2
942,106,Lang,ORC,1,LangFirst,high,no,yes,QLang1
943,106,Lang,ORC,1,LangFirst,high,no,yes,QLang2
944,106,Lang,ORC,1,LangFirst,high,no,yes,QLang2
945,106,Lang,ORC,1,LangFirst,high,yes,no,QLang2
946,106,Lang,ORC,1,LangFirst,high,no,yes,QLang1
947,106,Lang,ORC,1,LangFirst,high,no,yes,QLang1
948,106,Lang,ORC,1,LangFirst,high,yes,no,QLang2
949,106,Lang,ORC,1,LangFirst,high,yes,no,QLang2
950,106,Lang,ORC,1,LangFirst,high,yes,no,QLang2
951,106,Lang,ORC,0,LangFirst,high,no,yes,QLang1
952,106,Lang,ORC,0,LangFirst,high,yes,no,QLang1
953,106,Lang,ORC,0,LangFirst,high,yes,no,QLang1
954,106,Lang,ORC,1,LangFirst,high,no,yes,QLang1
955,106,Lang,SE,1,LangFirst,low,yes,no,QLang2
956,106,Lang,SE,1,LangFirst,low,yes,no,QLang2
957,106,Lang,SE,1,LangFirst,low,yes,no,QLang1
958,106,Lang,SE,1,LangFirst,low,yes,no,QLang1
959,106,Lang,SE,1,LangFirst,low,no,yes,QLang1
960,106,Lang,SE,1,LangFirst,low,no,yes,QLang1
961,106,Lang,SE,1,LangFirst,low,no,yes,QLang1
962,106,Lang,SE,1,LangFirst,low,no,yes,QLang2
963,106,Lang,SE,1,LangFirst,low,yes,no,QLang2
964,106,Lang,SE,1,LangFirst,low,no,yes,QLang1
965,106,Lang,SE,1,LangFirst,low,yes,no,QLang1
966,106,Lang,SE,1,LangFirst,low,no,yes,QLang2
967,106,Lang,SE,1,LangFirst,low,yes,no,QLang1
968,106,Lang,SE,1,LangFirst,low,yes,no,QLang1
969,106,Lang,SE,1,LangFirst,low,no,yes,QLang1
970,106,Lang,SE,1,LangFirst,low,yes,no,QLang2
971,106,Lang,SE,1,LangFirst,low,no,yes,QLang2
972,106,Lang,SE,1,LangFirst,low,no,yes,QLang1
973,106,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
974,106,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
975,106,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
976,106,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
977,106,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
978,106,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
979,106,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
980,106,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
981,106,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
982,106,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
983,106,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
984,106,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
985,106,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
986,106,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
987,106,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
988,106,Lang,SRC1,0,LangFirst,low,no,yes,QLang2
989,106,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
990,106,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
991,106,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
992,106,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
993,106,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
994,106,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
995,106,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
996,106,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
997,106,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
998,106,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
999,106,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
1000,106,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
1001,106,Lang,SRC2,0,LangFirst,high,yes,no,QLang2
1002,106,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
1003,106,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
1004,106,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
1005,106,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
1006,106,Lang,SRC2,0,LangFirst,high,no,yes,QLang2
1007,106,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
1008,106,Lang,SRC2,0,LangFirst,high,no,yes,QLang1
1081,107,Dual,ORC,1,LangFirst,high,yes,no,QLang2
1082,107,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
1083,107,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
1084,107,Dual,ORC,1,LangFirst,high,no,yes,QLang2
1085,107,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
1086,107,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
1087,107,Dual,ORC,1,LangFirst,high,yes,no,QLang2
1088,107,Dual,ORC,1,LangFirst,high,no,yes,QLang2
1089,107,Dual,ORC,1,LangFirst,high,yes,no,QLang2
1090,107,Dual,ORC,1,LangFirst,high,no,yes,QLang1
1091,107,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
1092,107,Dual,ORC,1,LangFirst,high,yes,no,QLang2
1093,107,Dual,ORC,1,LangFirst,high,yes,no,QLang2
1094,107,Dual,ORC,1,LangFirst,high,no,yes,QLang2
1095,107,Dual,ORC,1,LangFirst,high,yes,no,QLang1
1096,107,Dual,ORC,1,MusicFirst,high,no,yes,QLang1
1097,107,Dual,ORC,1,LangFirst,high,no,yes,QLang1
1098,107,Dual,ORC,1,LangFirst,high,yes,no,QLang1
1099,107,Dual,SE,1,MusicFirst,low,yes,no,QLang2
1100,107,Dual,SE,1,MusicFirst,low,yes,no,QLang2
1101,107,Dual,SE,1,MusicFirst,low,no,yes,QLang1
1102,107,Dual,SE,1,LangFirst,low,yes,no,QLang1
1103,107,Dual,SE,1,MusicFirst,low,no,no,QLang1
1104,107,Dual,SE,1,LangFirst,low,yes,no,QLang1
1105,107,Dual,SE,0,MusicFirst,low,yes,no,QLang1
1106,107,Dual,SE,1,MusicFirst,low,yes,no,QLang2
1107,107,Dual,SE,1,MusicFirst,low,yes,no,QLang2
1108,107,Dual,SE,1,MusicFirst,low,no,yes,QLang1
1109,107,Dual,SE,1,LangFirst,low,no,yes,QLang1
1110,107,Dual,SE,0,MusicFirst,low,no,yes,QLang2
1111,107,Dual,SE,1,MusicFirst,low,no,yes,QLang1
1112,107,Dual,SE,1,LangFirst,low,yes,no,QLang1
1114,107,Dual,SE,1,LangFirst,low,no,yes,QLang2
1115,107,Dual,SE,1,MusicFirst,low,no,yes,QLang2
1116,107,Dual,SE,1,MusicFirst,low,yes,no,QLang1
1117,107,Dual,SRC1,1,MusicFirst,low,no,yes,QLang1
1118,107,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
1120,107,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
1121,107,Dual,SRC1,1,LangFirst,low,no,yes,QLang1
1122,107,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
1123,107,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
1124,107,Dual,SRC1,1,LangFirst,low,no,yes,QLang2
1125,107,Dual,SRC1,1,MusicFirst,low,yes,no,QLang2
1126,107,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
1127,107,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
1128,107,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
1129,107,Dual,SRC1,1,LangFirst,low,yes,no,QLang1
1130,107,Dual,SRC1,0,MusicFirst,low,no,yes,QLang2
1131,107,Dual,SRC1,1,MusicFirst,low,yes,no,QLang1
1132,107,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
1133,107,Dual,SRC1,1,MusicFirst,low,no,yes,QLang2
1134,107,Dual,SRC1,1,LangFirst,low,yes,no,QLang2
1135,107,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
1136,107,Dual,SRC2,0,LangFirst,high,no,yes,QLang1
1137,107,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
1138,107,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
1139,107,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
1140,107,Dual,SRC2,1,MusicFirst,high,yes,no,QLang1
1141,107,Dual,SRC2,0,LangFirst,high,yes,no,QLang2
1142,107,Dual,SRC2,0,MusicFirst,high,yes,no,QLang2
1143,107,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
1144,107,Dual,SRC2,1,LangFirst,high,yes,no,QLang2
1146,107,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
1147,107,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
1148,107,Dual,SRC2,0,MusicFirst,high,no,yes,QLang1
1149,107,Dual,SRC2,1,LangFirst,high,no,yes,QLang2
1150,107,Dual,SRC2,0,MusicFirst,high,no,yes,QLang2
1151,107,Dual,SRC2,0,MusicFirst,high,yes,no,QLang1
1152,107,Dual,SRC2,1,LangFirst,high,yes,no,QLang1
1153,107,Lang,ORC,1,LangFirst,high,no,yes,QLang2
1154,107,Lang,ORC,1,LangFirst,high,no,yes,QLang2
1155,107,Lang,ORC,1,LangFirst,high,yes,no,QLang1
1156,107,Lang,ORC,1,LangFirst,high,no,no,QLang2
1157,107,Lang,ORC,1,LangFirst,high,yes,no,QLang2
1158,107,Lang,ORC,1,LangFirst,high,no,yes,QLang1
1159,107,Lang,ORC,1,LangFirst,high,no,yes,QLang2
1160,107,Lang,ORC,0,LangFirst,high,no,yes,QLang2
1161,107,Lang,ORC,1,LangFirst,high,yes,no,QLang2
1162,107,Lang,ORC,1,LangFirst,high,no,yes,QLang1
1163,107,Lang,ORC,1,LangFirst,high,no,yes,QLang1
1164,107,Lang,ORC,1,LangFirst,high,yes,no,QLang2
1165,107,Lang,ORC,1,LangFirst,high,yes,no,QLang2
1166,107,Lang,ORC,1,LangFirst,high,yes,no,QLang2
1167,107,Lang,ORC,1,LangFirst,high,no,yes,QLang1
1168,107,Lang,ORC,1,LangFirst,high,yes,no,QLang1
1169,107,Lang,ORC,1,LangFirst,high,yes,no,QLang1
1170,107,Lang,ORC,1,LangFirst,high,no,yes,QLang1
1171,107,Lang,SE,1,LangFirst,low,yes,no,QLang2
1172,107,Lang,SE,1,LangFirst,low,yes,no,QLang2
1173,107,Lang,SE,1,LangFirst,low,yes,no,QLang1
1174,107,Lang,SE,1,LangFirst,low,yes,no,QLang1
1175,107,Lang,SE,1,LangFirst,low,no,yes,QLang1
1176,107,Lang,SE,1,LangFirst,low,no,yes,QLang1
1177,107,Lang,SE,1,LangFirst,low,no,yes,QLang1
1178,107,Lang,SE,1,LangFirst,low,no,yes,QLang2
1179,107,Lang,SE,1,LangFirst,low,yes,no,QLang2
1180,107,Lang,SE,1,LangFirst,low,no,yes,QLang1
1181,107,Lang,SE,1,LangFirst,low,yes,no,QLang1
1182,107,Lang,SE,1,LangFirst,low,no,yes,QLang2
1183,107,Lang,SE,1,LangFirst,low,yes,no,QLang1
1184,107,Lang,SE,1,LangFirst,low,yes,no,QLang1
1185,107,Lang,SE,1,LangFirst,low,no,yes,QLang1
1186,107,Lang,SE,1,LangFirst,low,yes,no,QLang2
1187,107,Lang,SE,1,LangFirst,low,no,yes,QLang2
1188,107,Lang,SE,1,LangFirst,low,no,yes,QLang1
1189,107,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
1190,107,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
1191,107,Lang,SRC1,1,LangFirst,low,yes,no,QLang1
1192,107,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
1193,107,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
1194,107,Lang,SRC1,0,LangFirst,low,yes,no,QLang2
1195,107,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
1196,107,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
1197,107,Lang,SRC1,1,LangFirst,low,yes,no,QLang2
1198,107,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
1199,107,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
1200,107,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
1201,107,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
1202,107,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
1203,107,Lang,SRC1,1,LangFirst,low,no,yes,QLang1
1204,107,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
1205,107,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
1206,107,Lang,SRC1,1,LangFirst,low,no,yes,QLang2
1207,107,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
1208,107,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
1209,107,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
1210,107,Lang,SRC2,0,LangFirst,high,no,yes,QLang2
1211,107,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
1212,107,Lang,SRC2,1,LangFirst,high,yes,no,QLang1
1213,107,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
1214,107,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
1215,107,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
1216,107,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
1217,107,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
1218,107,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
1219,107,Lang,SRC2,1,LangFirst,high,yes,no,QLang2
1220,107,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
1221,107,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
1222,107,Lang,SRC2,1,LangFirst,high,no,yes,QLang2
1223,107,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
1224,107,Lang,SRC2,1,LangFirst,high,no,yes,QLang1
1297,108,Dual,ORC,0,LangFirst,high,yes,no,QLang2
1298,108,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
1299,108,Dual,ORC,1,MusicFirst,high,yes,no,QLang1
1300,108,Dual,ORC,1,LangFirst,high,no,yes,QLang2
1301,108,Dual,ORC,1,MusicFirst,high,no,yes,QLang2
1302,108,Dual,ORC,0,MusicFirst,high,yes,no,QLang1
1303,108,Dual,ORC,1,LangFirst,high,yes,no,QLang2
1304,108,Dual,ORC,1,LangFirst,high,no,yes,QLang2
